filename,LCD,PLD,LFPD,cm3_g,ASA_m2_cm3,ASA_m2_g,NASA_m2_cm3,NASA_m2_g,AV_VF,AV_cm3_g,NAV_cm3_g,All_Metals,Has_OMS,Open_Metal_Sites,Extension,from_CSD,public,State,CSD_overlap_inCCDC,date_CSD,DOI_public,Note,Matched_CSD_of_CoRE,Possible_List_CSD_of_CoRE,,,,,,,,,,,,,
CAYSOL_freeONLY,4.10454,3.06683,4.10454,1.54161,0,0,527.293,342.04,0.5286,0.342888,0,Fe,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
CAYYEG_freeONLY,7.23384,5.22809,7.23384,1.11951,757.878,676.976,0,0,0.4822,0.430726,0,Mn,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
CAZFOA_freeONLY,3.61079,2.95907,3.61079,1.36428,0,0,46.5772,34.1404,0.4218,0.309173,0,Co,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
CAZGOZ_freeONLY,8.02063,3.18,8.00699,0.905364,0,0,1541.81,1702.97,0.6102,0.673983,0,Fe,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
CAZNEY_freeONLY,6.26427,4.08895,6.24536,0.958606,1666.62,1738.59,0,0,0.5838,0.609009,0,Co,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
CAZNOI_charged,9.90063,6.53329,9.65916,0.690807,2263.18,3276.15,0,0,0.7002,1.0136,0,Co,No,,charged,Y,Y,,,,,,,,,,,,,,,,,,,,
CAZNUO_charged,10.27831,7.67167,10.27831,0.69448,2247.72,3236.55,0,0,0.6966,1.00305,0,Co,No,,charged,Y,Y,,,,,,,,,,,,,,,,,,,,
CEBDOD_freeONLY,3.91927,3.06504,3.9145,2.58663,0,0,138.87,53.6877,0.3194,0.123481,0,Ba,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
CECVAI_freeONLY,8.49795,6.03194,8.47555,0.847813,2349.1,2770.77,0,0,0.7068,0.833674,0,Cu,Yes,Cu,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
CEFDAU_freeONLY,3.96523,3.28269,3.94655,1.24666,0,0,668.819,536.487,0.5592,0.448558,0,Zn,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
CEFLEF_freeONLY,7.24143,3.11475,7.24143,1.64191,0,0,566.958,345.303,0.4556,0.277481,0,"Dy,Mn",No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
CEGDUO_freeONLY,4.82541,3.97638,4.82307,1.91831,724.949,377.909,0,0,0.4724,0.246258,0,Ag,Yes,Ag,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
CEGFAW_freeONLY,4.76954,3.53933,4.76954,1.84478,851.951,461.818,0,0,0.4894,0.265289,0,Ag,Yes,Ag,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
CEHLAD_freeONLY,6.07078,4.3876,6.05581,1.18266,1352.07,1143.25,0,0,0.558,0.471819,0,Zn,Yes,Zn,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
CEHRIS_freeONLY,3.63403,2.67234,3.63403,1.8138,0,0,43.4429,23.9513,0.4284,0.236189,0,"Cu,Nb",No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
CEHROY_freeONLY,3.51983,2.70224,3.51983,1.64148,0,0,14.6459,8.92236,0.4108,0.250261,0,"Cu,V",No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
CEHTEP_freeONLY,5.13273,3.12604,5.12998,1.98211,0,0,1064.68,537.145,0.5982,0.301799,0,Ag,Yes,Ag,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
CEJBEA_freeONLY,7.33038,5.85474,7.33038,1.57516,776.239,492.799,0,0,0.4492,0.285177,0,Dy,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
CEJCAW_freeONLY,5.41717,4.74486,5.40098,1.26145,719.072,570.037,325.296,257.875,0.5268,0.417615,0,Cu,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
CEJVET_freeONLY,4.42499,2.59175,4.30188,2.64895,0,0,399.737,150.904,0.3858,0.145643,0,Ce,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
CEJZAU_freeONLY,7.19009,4.36372,6.93205,1.03983,1483.83,1427,0,0,0.5552,0.533934,0,Co,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
CEKHIL_freeONLY,8.45871,6.47405,8.00636,0.668287,2735.69,4093.58,0,0,0.74,1.10731,0,Co,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
CEKROB_freeONLY,5.35179,3.54558,5.35179,1.20403,773.46,642.39,0,0,0.4936,0.409955,0,"Mn,Fe",No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
CEKRUH_freeONLY,5.36221,3.36123,5.36221,1.38131,727.644,526.778,0,0,0.4924,0.356473,0,"Mn,Fe",No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
CELKEL_freeONLY,5.6698,2.68133,5.64737,1.35478,0,0,585.158,431.922,0.4322,0.319019,0,Cu,Yes,Cu,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
CELZEA_freeONLY,4.14284,2.73408,3.97014,1.98896,0,0,195.585,98.3358,0.3954,0.198798,0,Mo,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
CELZIE_SL,5.90423,2.6714,5.70028,1.31183,0,0,474.014,361.337,0.4338,0.330682,0,Al,No,,SL,Y,Y,,,,,,,,,,,,,,,,,,,,
CEMYUQ_freeONLY,6.77494,3.84893,6.77491,1.21968,1760.79,1443.65,0,0,0.6118,0.501606,0,"Pt,Fe",Yes,Pt,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
CENJIQ_freeONLY,8.5056,4.03981,8.49212,1.2776,1268.59,992.946,62.8816,49.2184,0.584,0.457106,0,Cu,Yes,Cu,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
CENKAJ_freeONLY,8.21931,4.12189,8.21931,1.27633,1215.32,952.199,71.8847,56.3212,0.5908,0.462888,0,Cu,Yes,Cu,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
CENPUI_freeONLY,5.0822,4.05893,5.0822,1.11735,607.907,544.06,0,0,0.4712,0.421711,0,Mg,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
CEQBUV_charged,6.8037,4.57353,6.8037,2.00293,381.306,190.374,0,0,0.4176,0.208494,0,Zn,No,,charged,Y,Y,,,,,,,,,,,,,,,,,,,,
CERMIV_freeONLY,4.02414,2.42936,4.02292,1.81601,0,0,129.088,71.0833,0.4524,0.249118,0,Pr,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
CESYEF01_freeONLY,3.18076,2.7668,3.18076,2.28452,0,0,0,0,0.3324,0.145501,0,Ag,Yes,Ag,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
CESYEF_freeONLY,3.28814,2.88315,3.28814,2.2285,0,0,0,0,0.3564,0.159928,0,Ag,Yes,Ag,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
CETFOX_freeONLY,5.86663,5.05783,5.86663,1.42155,1356.15,953.992,0,0,0.5398,0.379726,0,Nd,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
CETFUD_freeONLY,4.68679,3.5402,4.68679,1.49281,804.341,538.81,0,0,0.4662,0.312297,0,Pr,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
CETGOY_freeONLY,10.15968,9.4107,10.15968,0.974126,683.56,701.716,2.91113,2.98845,0.5122,0.525805,0,Ni,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
CETHEQ_freeONLY,8.74509,7.34369,8.74509,1.17988,1518.95,1287.37,0,0,0.627,0.531408,0,Cu,Yes,Cu,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
CETNUL_freeONLY,4.58077,3.60286,4.56313,1.13657,1013.54,891.755,16.0108,14.0869,0.5734,0.504499,0,Cd,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
CETPIB02_freeONLY,4.0425,2.44541,4.0425,1.40884,0,0,118.862,84.3688,0.4664,0.331053,0,Cu,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
CETPIB_freeONLY,4.09682,2.47218,4.09682,1.40385,0,0,138.039,98.3289,0.4712,0.335649,0,Cu,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
CETVAA_freeONLY,4.44677,3.28831,4.44677,1.2883,0,0,359.567,279.103,0.422,0.327564,0,Cu,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
CEXHET_freeONLY,5.56032,3.64308,4.81937,1.07672,1426.07,1324.45,4.06218,3.77273,0.5636,0.523441,0,"Fe,Ag",Yes,Ag,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
CEXHOD_freeONLY,6.20263,3.99405,6.1987,0.988457,1905.85,1928.11,0,0,0.5896,0.596485,0,"Co,Ag",Yes,Ag,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
CEXJOF_freeONLY,6.33683,4.40395,6.33247,1.02087,1398.78,1370.18,127.063,124.465,0.5504,0.539146,0,"Fe,Ag",Yes,Ag,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
CEXSEE_charged,5.7859,3.93376,5.7859,1.09699,1522.38,1387.77,0,0,0.5436,0.495537,0,"Co,Ag",Yes,Ag,charged,Y,Y,,,,,,,,,,,,,,,,,,,,
CEYPUT01_freeONLY,5.3037,3.76464,5.15402,1.22825,976.383,794.936,0,0,0.5114,0.416364,0,Co,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
CEYPUT_freeONLY,5.36995,3.83237,5.24339,1.20669,1059.79,878.268,0,0,0.5054,0.418833,0,Co,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
CEZFIY_freeONLY,5.34194,3.72114,5.30915,1.18992,1017.05,854.72,0,0,0.4786,0.40221,0,Zn,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
CEZMUR_charged,5.04083,2.73115,5.04031,2.3311,0,0,342.431,146.897,0.4004,0.171765,0,"U,Na",No,,charged,Y,Y,,,,,,,,,,,,,,,,,,,,
CEZNAY_freeONLY,5.01935,2.74428,4.88637,2.32556,0,0,340.811,146.551,0.402,0.172862,0,"U,Na",No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
cg034025wsi20030214_115651_freeONLY,3.87312,3.18894,3.86541,1.89782,0,0,299.443,157.782,0.4986,0.262722,0,Er,No,,freeONLY,N,Y,,Y,19/07/2002,10.1021/cg034025w,"1 SI, 1 Structure",PIZPIX01,,,,,,,,,,,,,,
cg060732osi20070605_042406_freeONLY,6.23351,5.51273,6.19042,0.921282,2509.58,2724.01,0,0,0.696,0.755469,0,In,No,,freeONLY,N,Y,,Y,03/11/2004,10.1021/cg060732o,"1 SI, 1 Structure",TIKXAN,,,,,,,,,,,,,,
cg0702636-file001_freeONLY,4.28619,2.95991,4.28619,1.71071,0,0,554.044,323.869,0.4834,0.282573,0,Cd,No,,freeONLY,N,Y,,Y,16/08/2006,10.1021/cg0702636,"1 SI, 1 Structure",GIYTOY,,,,,,,,,,,,,,
cg0702636-file002_freeONLY,4.27325,2.94575,4.26862,1.71371,0,0,573.164,334.457,0.4894,0.285579,0,Cd,No,,freeONLY,N,Y,,Y,16/08/2006,10.1021/cg0702636,"1 SI, 1 Structure",GIZNOT,,,,,,,,,,,,,,
cg100226u_si_003_freeONLY,6.75144,3.25309,6.74261,1.00875,0,0,1005.92,997.202,0.5428,0.538094,0,Zn,No,,freeONLY,N,Y,,Y,13/08/2009,10.1021/cg100226u,"1 SI, 1 Structure",WUWQUB,,,,,,,,,,,,,,
cg100226u_si_004_freeONLY,6.77697,3.31842,6.74253,0.991173,0,0,1085.89,1095.56,0.5504,0.555302,0,Zn,No,,freeONLY,N,Y,,Y,13/08/2009,10.1021/cg100226u,"1 SI, 1 Structure",WUWRAI,,,,,,,,,,,,,,
cg200332y_si_002_freeONLY,5.21581,3.97485,5.21581,1.32224,2143.79,1621.34,0,0,0.6406,0.484482,0,Ga,No,,freeONLY,N,Y,,Y,15/08/2011,10.1021/cg200332y,"1 SI, 4 Structure",AWEFAK,AWEFAK,AWEFAK01,AWEFIS,AWEFIS01,,,,,,,,,,
cg200606r_si_001_freeONLY,4.88872,3.61854,4.23279,1.24739,1051.15,842.676,0,0,0.5482,0.439477,0,Zn,Yes,Zn,freeONLY,N,Y,,Y,"	11/04/2011",10.1021/cg200606r,"1 SI, 2 Structure",UZUZOF,UZUZOF,UZUZUL,,,,,,,,,,,,
cg200615s_si_002_freeONLY,2.9727,2.38792,2.95926,1.83235,0,0,0,0,0.2654,0.144842,0,"Cu,K",Yes,"Cu,K",freeONLY,N,Y,,Y,09/03/2011,10.1021/cg200615s,"1 SI, 2 Structure",DAKTIU,DAKTIU,DAKTOA,,,,,,,,,,,,
cg300302n_si_004_freeONLY,4.26728,3.40774,4.26728,1.22723,425.532,346.741,0,0,0.4466,0.363908,0,Co,No,,freeONLY,N,Y,,Y,13/07/2012,10.1021/cg300302n,"1 SI, 1 Structure",KEFZOM,,,,,,,,,,,,,,
cg300827e_si_003_freeONLY,6.49481,4.26763,6.39496,1.12226,1820.26,1621.96,0,0,0.6138,0.546932,0,Cd,No,,freeONLY,N,Y,,N,,,,,,,,,,,,,,,,,,
cg301577a_si_002_freeONLY,13.81052,8.01018,13.72764,0.563648,2139.78,3796.3,0,0,0.7838,1.39058,0,Cu,Yes,Cu,freeONLY,N,Y,,Y,"	12/07/2012",10.1021/cg301577a,"1 SI, 1 Structure",XICKOL,,,,,,,,,,,,,,
cg301725z_si_002_freeONLY,4.41795,2.98056,4.41698,1.14076,0,0,1041.38,912.881,0.5478,0.480205,0,Mn,No,,freeONLY,N,Y,,Y,01/12/2008,10.1021/cg301725z,"1 SI, 1 Structure",WEYQAU,,,,,,,,,,,,,,
cg301725z_si_003_freeONLY,4.61209,3.22613,4.60561,1.078,0,0,1404.62,1302.99,0.5694,0.528201,0,Mn,No,,freeONLY,N,Y,,Y,01/12/2008,10.1021/cg301725z,"1 SI, 1 Structure",WEYQEY,,,,,,,,,,,,,,
cg301725z_si_004_freeONLY,4.69664,4.11195,4.68637,1.09749,1702.36,1551.13,0,0,0.5844,0.532487,0,Mn,No,,freeONLY,N,Y,,Y,01/12/2008,10.1021/cg301725z,"1 SI, 1 Structure",WEYPUN,,,,,,,,,,,,,,
cg400449c_si_001_freeONLY,12.65792,7.41339,12.43712,0.667569,2346.54,3515.05,0,0,0.7554,1.13157,0,Cu,Yes,Cu,freeONLY,N,Y,,Y,20/02/2013,10.1021/cg400449c,"1 SI, 1 Structure",KIRFOI,,,,,,,,,,,,,,
cg401858s_si_002_freeONLY,5.76822,4.62513,5.72988,1.11065,1442.06,1298.4,0,0,0.5672,0.510693,0,Ag,Yes,Ag,freeONLY,N,Y,,Y,03/03/2014,10.1021/cg401858s,"1 SI, 3 Structure",WITKOB,WITKOB,WITKUH,WITLAO,,,,,,,,,,,
cg401887b_si_003_freeONLY,8.06744,4.95897,8.0576,0.815298,2452.26,3007.81,0,0,0.7036,0.862997,0,Zn,Yes,Zn,freeONLY,N,Y,,Y,13/11/2013,10.1021/cg401887b,"1 SI, 1 Structure",FIZPUB,,,,,,,,,,,,,,
cg401887b_si_004_freeONLY,8.02481,5.00272,8.02338,0.855188,2297.29,2686.3,0,0,0.6756,0.790001,0,Cu,No,,freeONLY,N,Y,,Y,13/11/2013,10.1021/cg401887b,"1 SI, 1 Structure",FIZQAI,,,,,,,,,,,,,,
cg500033b_si_002_freeONLY,6.04182,4.78062,6.04182,1.0885,1374.83,1263.05,0,0,0.5536,0.508589,0,Zn,Yes,Zn,freeONLY,N,Y,,Y,14/03/2014,10.1021/cg500033b,"1 SI, 1 Structure",XOFYOI,,,,,,,,,,,,,,
cg500033b_si_003_freeONLY,4.83661,3.74279,4.83563,1.15821,667.849,576.623,201.392,173.883,0.5058,0.436709,0,Zn,No,,freeONLY,N,Y,,Y,14/03/2014,10.1021/cg500033b,"1 SI, 1 Structure",XOFYUO,,,,,,,,,,,,,,
cg500091k_si_002_freeONLY,7.03754,5.00901,7.00954,0.952419,2262.56,2375.59,0,0,0.6472,0.679533,0,Co,No,,freeONLY,N,Y,,Y,01/03/2013,10.1021/cg500091k,"1 SI, 2 Structure",XOLSUO,XOLSOI,XOLSUO,,,,,,,,,,,,
cg500121f_si_004_freeONLY,4.92521,3.49647,4.87249,1.18083,1031.61,873.629,0,0,0.5556,0.470517,0,Co,No,,freeONLY,N,Y,,Y,30/09/2013,10.1021/cg500121f,"1 SI, 1 Structure",FODJAL,,,,,,,,,,,,,,
cg500149s_si_002_freeONLY,5.58191,4.61814,5.576,1.28231,662.205,516.417,0,0,0.4432,0.345627,0,Cu,No,,freeONLY,N,Y,,Y,11/12/2013,10.1021/cg500149s,"1 SI, 1 Structure",FODCOS,,,,,,,,,,,,,,
cg500175k_si_001_auto,20.37708,9.90922,20.37708,0.51525,1882.27,3653.11,0,0,0.821,1.5934,0,Cu,Yes,Cu,auto,N,Y,,Y,04/12/2013,10.1021/cg500175k,"1 SI, 2 Structure",XOGQOB,XOGQOB,XOGQUH,,,,,,,,,,,,
cg500192d_si_003_freeONLY,11.24994,9.49767,11.24883,0.554498,2069.35,3731.94,0,0,0.7928,1.42976,0,Cd,No,,freeONLY,N,Y,,Y,04/06/2014,10.1021/cg500192d,"1 SI, 1 Structure",SOLMUD,,,,,,,,,,,,,,
cg500975j_si_002_freeONLY,5.01183,3.05048,5.01183,1.07407,0,0,930.847,866.657,0.499,0.46459,0,Ni,No,,freeONLY,N,Y,,Y,16/02/2015,10.1021/cg500975j,"1 SI, 4 Structure",YOVNOO,YOVNOO,YOVNUU,YOVPAC,YOVPEG,,,,,,,,,,
cg501012e_si_002_freeONLY,10.40468,5.07098,10.12255,0.834367,2007.02,2405.44,0,0,0.668,0.800607,0,Zn,Yes,Zn,freeONLY,N,Y,,Y,16/02/2015,10.1021/cg501012e,"1 SI, 1 Structure",YOVCAP,,,,,,,,,,,,,,
cg5010616_si_003_freeONLY,4.68057,3.6532,4.67686,1.10074,1075.03,976.65,11.638,10.5729,0.4874,0.442795,0,"Si,Fe",Yes,Si,freeONLY,N,Y,,Y,17/02/2015,10.1021/cg5010616,"1 SI, 1 Structure",YOYTOX01,,,,,,,,,,,,,,
cg5010616_si_007_freeONLY,4.62764,3.59212,4.62764,1.09202,987.897,904.65,4.23835,3.8812,0.4894,0.44816,0,"Si,Fe",Yes,Si,freeONLY,N,Y,,Y,17/02/2015,10.1021/cg5010616,"1 SI, 1 Structure",YOYVEP,,,,,,,,,,,,,,
cg501141m_si_002_freeONLY,7.16379,4.82619,7.11311,1.00546,1452.51,1444.62,195.717,194.654,0.5894,0.5862,0,Co,No,,freeONLY,N,Y,,Y,23/07/2014,10.1021/cg501141m,"1 SI, 1 Structure",BOWDOI,,,,,,,,,,,,,,
cg501231v_si_001_freeONLY,17.06774,7.18297,17.06774,0.779609,1749.67,2244.29,0,0,0.6902,0.885316,0,Ag,No,,freeONLY,N,Y,,Y,17/02/2015,10.1021/cg501231v,"1 SI, 1 Structure",YOYZUJ,,,,,,,,,,,,,,
cg5012617_si_002_freeONLY,6.32079,5.69332,6.32079,1.61172,520.596,323.007,23.7392,14.7291,0.4038,0.25054,0,"Cu,Nd",No,,freeONLY,N,Y,,Y,17/02/2015,10.1021/cg5012617,"1 SI, 4 Structure",YOZHIG,YOZHIG,YOZHOM,YOZHUS,YOZJAA,,,,,,,,,,
cg501279y_si_002_freeONLY,6.41301,4.86183,6.41301,1.15346,875.131,758.698,0,0,0.4984,0.43209,0,Ni,No,,freeONLY,N,Y,,Y,17/02/2015,10.1021/cg501279y,"1 SI, 10 Structure",YOYNOR,YOYNOR,YOYNUX,YOYPAF,YOYPEJ,YOYPIN,YOYPOT,YOYPUZ,YOYQAG,YOYQEK,YOYQIO,,,,
cg501332u_si_002_freeONLY,6.1572,4.57393,6.1572,1.23684,1051.25,849.954,0,0,0.5146,0.416062,0,"Cu,Co",No,,freeONLY,N,Y,,Y,17/02/2015,10.1021/cg501332u,"1 SI, 2 Structure",YOYZAP,YOYZAP,YOYZET,,,,,,,,,,,,
cg501560z_si_002_freeONLY,9.02632,7.52711,9.02632,0.738263,2435.69,3299.23,0,0,0.7636,1.03432,0,"Cr,Mn",No,,freeONLY,N,Y,,Y,13/03/2015,10.1021/cg501560z,"1 SI, 1 Structure",RUGKEL,,,,,,,,,,,,,,
cg501560z_si_003_freeONLY,10.25336,7.32654,10.25233,0.647505,2359.63,3644.19,0,0,0.7982,1.23273,0,"Cr,Mn",No,,freeONLY,N,Y,,Y,13/03/2015,10.1021/cg501560z,"1 SI, 1 Structure",RUGKIP,,,,,,,,,,,,,,
cg501730q_si_002_freeONLY,15.26084,10.84338,15.26084,0.834696,1931.13,2313.57,0,0,0.7224,0.865465,0,Cu,Yes,Cu,freeONLY,N,Y,,Y,18/09/2015,10.1021/cg501730q,"1 SI, 1 Structure",KUPTIA,,,,,,,,,,,,,,
cg5b00056_si_004_freeONLY,9.90635,2.42974,9.90635,0.988653,0,0,1109.21,1121.94,0.5456,0.551862,0,Mn,No,,freeONLY,N,Y,,N,,,,,,,,,,,,,,,,,,
cg8002564_si_006_freeONLY,5.15856,2.45821,5.15856,1.27729,0,0,650.263,509.098,0.5102,0.399441,0,Cu,No,,freeONLY,N,Y,,Y,15/10/2007,10.1021/cg8002564,"1 SI, 1 Structure",KOMGAV,,,,,,,,,,,,,,
cg8002564_si_008_freeONLY,4.98348,3.3006,4.98348,1.38404,0,0,812.956,587.38,0.4888,0.35317,0,Cd,No,,freeONLY,N,Y,,Y,15/10/2007,10.1021/cg8002564,"1 SI, 1 Structure",KOMGOJ,,,,,,,,,,,,,,
cg800424t_si_002_freeONLY,11.07723,9.2554,11.07723,0.942046,1274.04,1352.42,0,0,0.6274,0.665997,0,Cd,Yes,Cd,freeONLY,N,Y,,Y,19/04/2008,10.1021/cg800424t,"1 SI, 1 Structure",COMFAM01,,,,,,,,,,,,,,
cg801164f_si_001_freeONLY,4.92965,3.18752,4.38819,1.45012,0,0,632.024,435.843,0.47,0.324111,0,Co,Yes,Co,freeONLY,N,Y,,Y,04/04/2007,10.1021/cg801164f,"1 SI, 1 Structure",COXFOL,,,,,,,,,,,,,,
cg8013317_si_003_freeONLY,4.41346,2.35412,4.41346,1.1297,0,0,155.974,138.067,0.4626,0.409488,0,Co,No,,freeONLY,N,Y,,Y,11/11/2004,10.1021/cg8013317,"1 SI, 1 Structure",MOYQIB,,,,,,,,,,,,,,
cg900153m_si_001_freeONLY,13.15703,4.92139,10.11194,0.64875,2615.07,4030.93,0,0,0.7572,1.16717,0,Zn,Yes,Zn,freeONLY,N,Y,,Y,04/02/2009,10.1021/cg900153m,"1 SI, 1 Structure",GUKQUZ,,,,,,,,,,,,,,
cg900349c_si_002_freeONLY,6.40104,2.85131,6.40104,1.46941,0,0,1014.19,690.2,0.5798,0.39458,0,Zn,No,,freeONLY,N,Y,,Y,27/03/2009,10.1021/cg900349c,"1 SI, 2 Structure",BUCXUT,BUCXUT,BUCYAA,,,,,,,,,,,,
cg900505v_si_002_freeONLY,4.23464,2.81157,4.23464,2.3603,0,0,48.0216,20.3456,0.3418,0.144812,0,Cd,No,,freeONLY,N,Y,,Y,19/01/2010,10.1021/cg900505v,"1 SI, 1 Structure",CUKWUB,,,,,,,,,,,,,,
cg900505v_si_004_freeONLY,4.31103,2.79095,4.31103,2.33143,0,0,50.8886,21.8272,0.3494,0.149865,0,Cd,No,,freeONLY,N,Y,,Y,19/01/2010,10.1021/cg900505v,"1 SI, 1 Structure",CUKXEM,,,,,,,,,,,,,,
cg901114e_si_002_freeONLY,4.61124,3.64174,4.61124,1.69277,756.838,447.1,0,0,0.449,0.265246,0,"Na,Ce",Yes,Ce,freeONLY,N,Y,,Y,11/08/2009,10.1021/cg901114e,"1 SI, 1 Structure",PURQID,,,,,,,,,,,,,,
cg901128k_si_004_freeONLY,5.1054,4.19275,5.1054,1.86722,389.052,208.359,0,0,0.4158,0.222684,0,Cu,No,,freeONLY,N,Y,,Y,12/03/2010,10.1021/cg901128k,"1 SI, 1 Structure",PURTEC,,,,,,,,,,,,,,
cg901312t_si_002_freeONLY,15.55166,7.5972,15.4946,0.701899,2074.3,2955.26,0,0,0.7336,1.04516,0,Zn,Yes,Zn,freeONLY,N,Y,,Y,22/07/2010,10.1021/cg901312t,"1 SI, 1 Structure",QUTYOU,,,,,,,,,,,,,,
CICSOW01_freeONLY,5.13947,2.94666,5.13947,1.29178,0,0,545.966,422.648,0.4904,0.379632,0,Fe,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
CICSOW02_freeONLY,5.15159,2.94877,5.15159,1.24924,0,0,607.472,486.274,0.504,0.403446,0,Fe,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
CICSOW_freeONLY,5.06427,2.53963,5.06427,1.32985,0,0,524.043,394.061,0.4898,0.368311,0,Fe,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
CIDKUX_freeONLY,9.17673,8.30352,9.17673,1.04661,1668.34,1594.05,0,0,0.6532,0.624113,0,Cu,Yes,Cu,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
CIGXIA_manual,28.48677,11.8329,28.48274,0.684425,1325.74,1937.02,47.85,69.9127,0.7628,1.11451,0,Fe,Yes,Fe,manual,Y,Y,,,,,,,,,,,,,,,,,,,,
CIGYAU_freeONLY,3.87967,2.66619,3.85574,1.59429,0,0,30.6322,19.2137,0.4078,0.255788,0,Cu,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
CIJVOH01_freeONLY,3.1766,2.9336,3.17098,2.13843,0,0,0,0,0.4034,0.188643,0,Cd,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
CIJVOH_freeONLY,3.17252,2.81911,3.15295,2.16357,0,0,0,0,0.3978,0.183862,0,Cd,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
CILDAD_freeONLY,3.07453,2.50478,3.07453,2.20473,0,0,0,0,0.314,0.142421,0,"Cu,Nd",Yes,Cu,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
CIMTAV_charged,7.40007,4.39946,7.37157,1.11198,992.78,892.807,0,0,0.4902,0.440837,0,La,No,,charged,Y,Y,,,,,,,,,,,,,,,,,,,,
CIMTEZ_charged,8.4931,5.75863,8.48244,1.05628,1293.17,1224.27,0,0,0.5428,0.513878,0,Nd,No,,charged,Y,Y,,,,,,,,,,,,,,,,,,,,
CIPREZ_charged,4.7857,3.02046,4.78462,1.62536,0,0,361.222,222.242,0.4242,0.260989,0,"Cu,La",No,,charged,Y,Y,,,,,,,,,,,,,,,,,,,,
CIPRID_charged,4.53655,2.90089,4.53655,1.66481,0,0,234.649,140.946,0.4068,0.244352,0,"Ni,La",No,,charged,Y,Y,,,,,,,,,,,,,,,,,,,,
CIQYUX_freeONLY,3.59028,2.60872,3.57971,1.65981,0,0,43.865,26.4276,0.433,0.260873,0,Co,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
CISLUN_freeONLY,5.76312,4.73452,5.67518,0.963118,2174.12,2257.37,0,0,0.655,0.680083,0,Cu,Yes,Cu,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
